media-thumbnail-wrapper href,no-tracks src,media-thumbnail-wrapper,n,business-name href,business-name,categories 2,categories href 2,categories 3,categories href 3,rating href,count,track-visit-website,track-visit-website href,menu,menu href,amenities,amenities-icon href,amenities-icon href 2,amenities-icon href 3,amenities-info,amenities-info 2,amenities-icon href 7,amenities-info 3,amenities-icon href 8,amenities-icon href 9,phones,street-address,locality,price-range,open-status,open-status href,body,action,action href,action href 2,years-in-business src,count 2,label,media-thumbnail-wrapper src
https://www.yellowpages.com/san-jose-ca/mip/plaza-garibaldi-4979450,,,328.0,https://www.yellowpages.com/san-jose-ca/mip/plaza-garibaldi-4979450,Plaza Garibaldi,Latin American Restaurants,https://www.yellowpages.com/san-jose-ca/latin-american-restaurants,Mexican Restaurants,https://www.yellowpages.com/san-jose-ca/mexican-restaurants,,,,,View Menu,https://www.yellowpages.com/san-jose-ca/mip/plaza-garibaldi-4979450#open-menu,Amenities:,[object Object],[object Object],[object Object],Offers outdoor seating,Wheelchair accessible,[object Object],Serves alcohol,[object Object],[object Object],(408) 298-0121,1170 E Santa Clara St,"San Jose, CA 95116",$$,OPEN NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l514375-t1-p17-rOBWGC6TBFVTWC4TJMJQWYZDJFU2A====,[object Object],https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,27 Years,in Business,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/izakaya-458129227?lid=458129227#gallery,https://i3.ypcdn.com/blob/fe4eafa0fc027c58b4334f93fced2a4f260db4ff_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Izakaya - Sushi Bars"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/fe4eafa0fc027c58b4334f93fced2a4f260db4ff_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",329.0,https://www.yellowpages.com/san-jose-ca/mip/izakaya-458129227,Izakaya,Sushi Bars,https://www.yellowpages.com/san-jose-ca/sushi-bars,Japanese Restaurants,https://www.yellowpages.com/san-jose-ca/japanese-restaurants,,,,,View Menu,https://www.yellowpages.com/san-jose-ca/mip/izakaya-458129227#open-menu,Amenities:,[object Object],[object Object],[object Object],Wheelchair accessible,Serves alcohol,[object Object],Takes reservations,[object Object],[object Object],(408) 452-8751,1335 N 1st St,"San Jose, CA 95112",$$,OPEN NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l255943-t1-p17-rNF5GC23BPFQQ====,[object Object],https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,36 Years,in Business,
https://www.yellowpages.com/san-jose-ca/mip/ono-hawaiian-bbq-523661419,,,330.0,https://www.yellowpages.com/san-jose-ca/mip/ono-hawaiian-bbq-523661419,Ono Hawaiian BBQ,Barbecue Restaurants,https://www.yellowpages.com/san-jose-ca/barbecue-restaurants,,,,,,,,,,,,,,,,,,,(408) 573-8988,761 Mabury Rd Ste 115,"San Jose, CA 95133",,,,,,,,,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/eagle-restaurant-cafe-468653530,,,332.0,https://www.yellowpages.com/san-jose-ca/mip/eagle-restaurant-cafe-468653530,Eagle Restaurant Cafe,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,,,,,,,,,Amenities:,[object Object],[object Object],[object Object],Wheelchair accessible,Serves alcohol,[object Object],Takes reservations,[object Object],[object Object],(408) 292-3838,1536 W San Carlos St,"San Jose, CA 95126",$,OPEN NOW,[object Object],,,,,https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,10 Years,in Business,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-4.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/el-mariachi-restaurant-18136148,,,333.0,https://www.yellowpages.com/san-jose-ca/mip/el-mariachi-restaurant-18136148,El Mariachi Restaurant,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,,,,,,,,,,,,,,,,,,,(408) 289-8993,1246 E Santa Clara St,"San Jose, CA 95116",,OPEN NOW,[object Object],,,,,https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,17 Years,in Business,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/pho-lynn-restaurant-4194244?lid=4194244#gallery,https://i3.ypcdn.com/blob/1f1796c9f4a7f7e3f257eab8d2c1b7a497c7ca2a_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Pho Lynn Restaurant - Vietnamese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/1f1796c9f4a7f7e3f257eab8d2c1b7a497c7ca2a_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",340.0,https://www.yellowpages.com/san-jose-ca/mip/pho-lynn-restaurant-4194244,Pho Lynn Restaurant,Vietnamese Restaurants,https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,View Menu,https://www.yellowpages.com/san-jose-ca/mip/pho-lynn-restaurant-4194244#open-menu,Amenities:,[object Object],[object Object],[object Object],Wheelchair accessible,Serves alcohol,[object Object],Takes reservations,[object Object],[object Object],(408) 295-2540,1865 W San Carlos St,"San Jose, CA 95128",$,CLOSED NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l472458-t1-p17-rOBUG6LLMPFXG4LLSMVZXIYLVOJQW45A=,[object Object],https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,13 Years,in Business,
https://www.yellowpages.com/san-jose-ca/mip/gulistan-472197938,,,342.0,https://www.yellowpages.com/san-jose-ca/mip/gulistan-472197938,Gulistan,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,,,,,,,,,,,,,,,,,,,(408) 292-2786,1880 W San Carlos St,"San Jose, CA 95128",,CLOSED NOW,[object Object],,,,,,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/hanoi-bistros-531434425,,,348.0,https://www.yellowpages.com/san-jose-ca/mip/hanoi-bistros-531434425,Hanoi Bistros,American Restaurants,https://www.yellowpages.com/san-jose-ca/american-restaurants,,,,,,,,,,,,,,,,,,,(408) 277-0122,969 Story Rd,"San Jose, CA 95122",,,,,,,,,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/tapioca-express-476050478?lid=476050478#gallery,https://i3.ypcdn.com/blob/d54c040dbdfe217ca68def2647b696d5babae955_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Tapioca Express - Health Food Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/d54c040dbdfe217ca68def2647b696d5babae955_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",352.0,https://www.yellowpages.com/san-jose-ca/mip/tapioca-express-476050478,Tapioca Express,Health Food Restaurants,https://www.yellowpages.com/san-jose-ca/health-food-restaurants,Chicken Restaurants,https://www.yellowpages.com/san-jose-ca/chicken-restaurants,,,,,,,,,,,,,,,,,(408) 982-5099,979 Story Rd,"San Jose, CA 95122",,,,,,,,,,,
https://www.yellowpages.com/san-jose-ca/mip/an-khang-mi-gia-546658509,,,354.0,https://www.yellowpages.com/san-jose-ca/mip/an-khang-mi-gia-546658509,An Khang Mi Gia,Vietnamese Restaurants,https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,,,,,,,,,,,,,(408) 217-9496,979 Story Rd,"San Jose, CA 95122",,CLOSED NOW,[object Object],,,,,,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/yuki-express-538418080,,,355.0,https://www.yellowpages.com/san-jose-ca/mip/yuki-express-538418080,Yuki Express,Sushi Bars,https://www.yellowpages.com/san-jose-ca/sushi-bars,Japanese Restaurants,https://www.yellowpages.com/san-jose-ca/japanese-restaurants,,,,,,,,,,,,,,,,,(408) 287-9854,1163 Lincoln Ave,"San Jose, CA 95125",,CLOSED NOW,[object Object],,,,,,,,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-2.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/los-dubons-restaurant-557152191,,,357.0,https://www.yellowpages.com/san-jose-ca/mip/los-dubons-restaurant-557152191,Los Dubons Restaurant,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,,,,,,,,,,,,,,,,,,,(408) 320-2270,1182 Lincoln Ave,"San Jose, CA 95125",,CLOSED NOW,[object Object],,,,,,,,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-2.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/pho-90-degree-470779332?lid=470779332#gallery,https://i3.ypcdn.com/blob/e2dba173f206b7b75ef1be96e64ebc6697ed7193_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Pho 90 Degree - Vietnamese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/e2dba173f206b7b75ef1be96e64ebc6697ed7193_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",358.0,https://www.yellowpages.com/san-jose-ca/mip/pho-90-degree-470779332,Pho 90 Degree,Vietnamese Restaurants,https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,,,Amenities:,[object Object],[object Object],[object Object],Offers outdoor seating,Wheelchair accessible,[object Object],Has Wifi,[object Object],[object Object],(408) 993-9090,999 Story Rd,"San Jose, CA 95122",,OPEN NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1676213-t1-p17-rMNXW2LJZGAWWIZLHOJSWK===,[object Object],https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,13 Years,in Business,
https://www.yellowpages.com/san-jose-ca/mip/binh-mimh-lau-de-497652827,,,359.0,https://www.yellowpages.com/san-jose-ca/mip/binh-mimh-lau-de-497652827,Binh Mimh Lau De,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,,,,,,,,,Amenities:,[object Object],[object Object],[object Object],Offers outdoor seating,Wheelchair accessible,[object Object],Serves alcohol,[object Object],[object Object],(408) 275-1935,999 Story Rd,"San Jose, CA 95122",$$,OPEN 24 Hours,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1694462-t1-p17-rMJUW42BNNVUW42A=,[object Object],,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/pho-tick-tock-531044265?lid=531044265#gallery,https://i3.ypcdn.com/blob/2435dc06068bf9b2668856dc07cd7cd5519c07b7_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Pho Tick Tock - Vietnamese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/2435dc06068bf9b2668856dc07cd7cd5519c07b7_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",360.0,https://www.yellowpages.com/san-jose-ca/mip/pho-tick-tock-531044265,Pho Tick Tock,Vietnamese Restaurants,https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,,,Amenities:,[object Object],[object Object],[object Object],Offers outdoor seating,Has Wifi,[object Object],Serves alcohol,[object Object],[object Object],(408) 217-9301,989 Story Rd,"San Jose, CA 95122",$$,CLOSED NOW,[object Object],,,,,,,,
https://www.yellowpages.com/san-jose-ca/mip/tram-chim-545436489,,,361.0,https://www.yellowpages.com/san-jose-ca/mip/tram-chim-545436489,Tram Chim,Vietnamese Restaurants,https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants,Take Out Restaurants,https://www.yellowpages.com/san-jose-ca/take-out-restaurants,,,,,View Menu,https://www.yellowpages.com/san-jose-ca/mip/tram-chim-545436489#open-menu,,,,,,,,,,,(408) 217-9301,989 Story Rd,"San Jose, CA 95122",$$,OPEN NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1523046-t1-p17-rORZGC3JNMNUGS3I=,[object Object],,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/thanh-son-hien-khanh-9830269?lid=9830269#gallery,https://i3.ypcdn.com/blob/c0b073e4a8d325bbd210e3ba2fe2fd1abb05314e_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Thanh Son Hien Khanh - Vietnamese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/c0b073e4a8d325bbd210e3ba2fe2fd1abb05314e_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",365.0,https://www.yellowpages.com/san-jose-ca/mip/thanh-son-hien-khanh-9830269,Thanh Son Hien Khanh,Vietnamese Restaurants,https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants,Take Out Restaurants,https://www.yellowpages.com/san-jose-ca/take-out-restaurants,,,,,,,,,,,,,,,,,(408) 975-0135,990 Story Rd,"San Jose, CA 95122",$,CLOSED NOW,[object Object],,,,,https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,23 Years,in Business,
https://www.yellowpages.com/san-jose-ca/mip/phi-long-restaurant-464915633?lid=464915633#gallery,https://i3.ypcdn.com/blob/d50022277ed049c416108369cf8c2713ff75ddd4_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Phi Long Restaurant - Vietnamese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/d50022277ed049c416108369cf8c2713ff75ddd4_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",368.0,https://www.yellowpages.com/san-jose-ca/mip/phi-long-restaurant-464915633,Phi Long Restaurant,Vietnamese Restaurants,https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,,,,,,,Amenities:,[object Object],[object Object],,Wheelchair accessible,Serves alcohol,[object Object],,[object Object],,(408) 282-1666,1111 Story Rd Ste 1007,"San Jose, CA 95122",,,,,,,,https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,15 Years,in Business,
https://www.yellowpages.com/san-jose-ca/mip/hong-kimg-dimsum-504757579,,,369.0,https://www.yellowpages.com/san-jose-ca/mip/hong-kimg-dimsum-504757579,Hong Kimg Dimsum,Chinese Restaurants,https://www.yellowpages.com/san-jose-ca/chinese-restaurants,Take Out Restaurants,https://www.yellowpages.com/san-jose-ca/take-out-restaurants,,,,,,,,,,,,,,,,,(408) 564-0832,1070 Story Rd,"San Jose, CA 95122",,,,,,,,https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,8 Years,in Business,https://i3.ypcdn.com/ypu/images/default-thumbnails/thumbnail-3.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/mogo-bbq-465967010,,,371.0,https://www.yellowpages.com/san-jose-ca/mip/mogo-bbq-465967010,Mogo BBQ,Korean Restaurants,https://www.yellowpages.com/san-jose-ca/korean-restaurants,,,,,,,,,Amenities:,[object Object],,,Wheelchair accessible,,[object Object],,,,(408) 504-6335,1612 Remuda Ln,"San Jose, CA 95112",$,CLOSED NOW,[object Object],,,,,,,,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-6.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/4-restaurants-559292570,,,373.0,https://www.yellowpages.com/san-jose-ca/mip/4-restaurants-559292570,4 Restaurants,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,,,,,,,,,,,,,,,,,,,(408) 272-2000,788 N King Rd,"San Jose, CA 95133",,,,,,,,,,,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-2.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/mr-krabs-seafood-restaurant-489818807,,,382.0,https://www.yellowpages.com/san-jose-ca/mip/mr-krabs-seafood-restaurant-489818807,Mr Krabs Seafood Restaurant,Seafood Restaurants,https://www.yellowpages.com/san-jose-ca/seafood-restaurants,,,,,,,,,,,,,,,,,,,(408) 824-5892,1696 Berryessa Rd,"San Jose, CA 95133",,OPEN NOW,[object Object],,,,,,,,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-2.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/korean-palace-7494832?lid=7494832#gallery,https://i3.ypcdn.com/blob/de18ff206e87070474df93266940e1f3f6dfb04a_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Korean Palace - Korean Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/de18ff206e87070474df93266940e1f3f6dfb04a_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",383.0,https://www.yellowpages.com/san-jose-ca/mip/korean-palace-7494832,Korean Palace,Korean Restaurants,https://www.yellowpages.com/san-jose-ca/korean-restaurants,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,View Menu,https://www.yellowpages.com/san-jose-ca/mip/korean-palace-7494832#open-menu,Amenities:,[object Object],[object Object],[object Object],Wheelchair accessible,Has Wifi,[object Object],Serves alcohol,[object Object],[object Object],(408) 947-8600,2297 Stevens Creek Blvd,"San Jose, CA 95128",$$,OPEN NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l509715-t1-p17-rNNXXEZLBNYWXAYLMMFRWK===,[object Object],https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,39 Years,in Business,
https://www.yellowpages.com/san-jose-ca/mip/lai-rai-inc-542634167,,,387.0,https://www.yellowpages.com/san-jose-ca/mip/lai-rai-inc-542634167,Lai Rai Inc,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,,,,,,,,,,,,,,,,,,,(408) 649-3883,974 Lundy Ave,"San Jose, CA 95133",,OPEN NOW,[object Object],,,,,,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/pho-mai-2-539907459?lid=539907459#gallery,https://i3.ypcdn.com/blob/dd323cd279e674230931aad91f2c9abd886e011c_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Pho Mai 2 - Vietnamese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/dd323cd279e674230931aad91f2c9abd886e011c_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",393.0,https://www.yellowpages.com/san-jose-ca/mip/pho-mai-2-539907459,Pho Mai 2,Vietnamese Restaurants,https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,,,,,,,,,,,,,(408) 292-3979,814 S Bascom Ave,"San Jose, CA 95128",,CLOSED NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1709143-t1-p17-rOBUG6LLNMFUS2MJV,[object Object],,,,
https://www.yellowpages.com/san-jose-ca/mip/jason-thai-472855557,,,396.0,https://www.yellowpages.com/san-jose-ca/mip/jason-thai-472855557,Jason Thai,Thai Restaurants,https://www.yellowpages.com/san-jose-ca/thai-restaurants,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,,,,,,,,,,,,,(408) 216-9016,1580 Oakland Rd,"San Jose, CA 95131",,,,,,,,https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,12 Years,in Business,https://i3.ypcdn.com/ypu/images/default-thumbnails/thumbnail-3.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/slice-poke-bar-530983106?lid=530983106#gallery,https://i3.ypcdn.com/blob/feb002d569d8bee8ebf2ae844e4793d5e60726cc_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Slice Poke Bar - Seafood Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/feb002d569d8bee8ebf2ae844e4793d5e60726cc_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",398.0,https://www.yellowpages.com/san-jose-ca/mip/slice-poke-bar-530983106,Slice Poke Bar,Seafood Restaurants,https://www.yellowpages.com/san-jose-ca/seafood-restaurants,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,View Menu,https://www.yellowpages.com/san-jose-ca/mip/slice-poke-bar-530983106#open-menu,Amenities:,[object Object],[object Object],,Wheelchair accessible,Serves alcohol,[object Object],,[object Object],,(408) 326-2480,1150 Murphy Ave,"San Jose, CA 95131",$$,CLOSED NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1383478-t1-p17-rONWGSY3FFVYG623FFVRGC4Q=,[object Object],https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,8 Years,in Business,
https://www.yellowpages.com/san-jose-ca/mip/fishs-wild-505036270,,,402.0,https://www.yellowpages.com/san-jose-ca/mip/fishs-wild-505036270,Fishs Wild,Seafood Restaurants,https://www.yellowpages.com/san-jose-ca/seafood-restaurants,Caterers,https://www.yellowpages.com/san-jose-ca/caterers,,,,,View Menu,https://www.yellowpages.com/san-jose-ca/mip/fishs-wild-505036270#open-menu,Amenities:,[object Object],[object Object],[object Object],Offers outdoor seating,Wheelchair accessible,[object Object],Serves alcohol,[object Object],[object Object],(408) 933-9337,1085 E Brokaw Rd,"San Jose, CA 95131",$$,CLOSED NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1188933-t1-p17-rMZUXG2DTFV3WS3DEFUYA====,[object Object],https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,10 Years,in Business,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/silverback-bbq-sauces-557727029,,,409.0,https://www.yellowpages.com/san-jose-ca/mip/silverback-bbq-sauces-557727029,Silverback BBQ Sauces,Barbecue Restaurants,https://www.yellowpages.com/san-jose-ca/barbecue-restaurants,,,,,,,,,,,,,,,,,,,(408) 706-1535,1393 Chiplay Dr,"San Jose, CA 95122",,OPEN NOW,[object Object],,,,,,,,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-4.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/fresh-kabob-541311345,,,415.0,https://www.yellowpages.com/san-jose-ca/mip/fresh-kabob-541311345,Fresh Kabob,Mediterranean Restaurants,https://www.yellowpages.com/san-jose-ca/mediterranean-restaurants,Seafood Restaurants,https://www.yellowpages.com/san-jose-ca/seafood-restaurants,,,,,,,,,,,,,,,,,(408) 387-4554,1699 Hamilton Ave,"San Jose, CA 95125",,,,,,,,,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/sachiko-ramen-529637712,,,422.0,https://www.yellowpages.com/san-jose-ca/mip/sachiko-ramen-529637712,Sachiko Ramen,Chinese Restaurants,https://www.yellowpages.com/san-jose-ca/chinese-restaurants,Japanese Restaurants,https://www.yellowpages.com/san-jose-ca/japanese-restaurants,,,,,,,Amenities:,[object Object],,,Serves alcohol,,[object Object],,,,(408) 816-8922,1698 Hostetter Rd,"San Jose, CA 95131",$$,CLOSED NOW,[object Object],,,,,,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/venus-bistro-542807425,,,427.0,https://www.yellowpages.com/san-jose-ca/mip/venus-bistro-542807425,Venus Bistro,American Restaurants,https://www.yellowpages.com/san-jose-ca/american-restaurants,,,,,,,,,,,,,,,,,,,(408) 839-3609,2376 Senter Rd,"San Jose, CA 95112",,,,,,,,,,,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-6.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/bien-nho-inc-536402236,,,428.0,https://www.yellowpages.com/san-jose-ca/mip/bien-nho-inc-536402236,Bien Nho Inc,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,,,,,,,,,,,,,,,,,,,(408) 966-4532,2384 Senter Rd,"San Jose, CA 95112",,,,,,,,,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/mas-restaurant-3293040?lid=3293040#gallery,https://i3.ypcdn.com/blob/fcbfaa08a04223b4b314b070eb5a8878bfbde7f0_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Ma's Restaurant - Asian Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/fcbfaa08a04223b4b314b070eb5a8878bfbde7f0_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",429.0,https://www.yellowpages.com/san-jose-ca/mip/mas-restaurant-3293040,Ma's Restaurant,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,Chinese Restaurants,https://www.yellowpages.com/san-jose-ca/chinese-restaurants,,,,,View Menu,https://www.yellowpages.com/san-jose-ca/mip/mas-restaurant-3293040#open-menu,,,,,,,,,,,(408) 437-2499,1715 Lundy Ave,"San Jose, CA 95131",$$,CLOSED NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l550621-t1-p17-rOBUHKLLTMFWS24TFON2GC5LSMFXHI===,[object Object],https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,25 Years,in Business,
https://www.yellowpages.com/san-jose-ca/mip/denn-s-restaurant-560118260,,,434.0,https://www.yellowpages.com/san-jose-ca/mip/denn-s-restaurant-560118260,Denn 'S Restaurant,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,,,,,,,,,,,,,,,,,,,(408) 923-8469,2454 Berryessa Rd,"San Jose, CA 95133",,,,,,,,,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/hometown-seafood-549099470,,,436.0,https://www.yellowpages.com/san-jose-ca/mip/hometown-seafood-549099470,Hometown Seafood,Seafood Restaurants,https://www.yellowpages.com/san-jose-ca/seafood-restaurants,,,,,,,,,,,,,,,,,,,(408) 217-9123,2625 Senter Rd,"San Jose, CA 95111",,,,,,,,,,,https://i3.ypcdn.com/ypu/images/default-thumbnails/thumbnail-3.svg?9cf0803
