"media-thumbnail-wrapper href","no-tracks src","media-thumbnail-wrapper","n","business-name href","business-name","categories 2","categories href 2","categories 3","categories href 3","rating href","count","track-visit-website","track-visit-website href","menu","menu href","amenities","amenities-icon href","amenities-icon href 2","amenities-icon href 3","amenities-info","amenities-info 2","amenities-icon href 7","amenities-info 3","amenities-icon href 8","amenities-icon href 9","phones","street-address","locality","price-range","open-status","open-status href","body","action","action href","action href 2","years-in-business src","count 2","label","media-thumbnail-wrapper src"
"https://www.yellowpages.com/san-jose-ca/mip/siena-bistro-8468821?lid=8468821#gallery","https://i3.ypcdn.com/blob/ffc939b7f6c559f8171b2d16b60b0e3d38abfef1_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Siena Bistro - American Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/ffc939b7f6c559f8171b2d16b60b0e3d38abfef1_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","61.","https://www.yellowpages.com/san-jose-ca/mip/siena-bistro-8468821","Siena Bistro","American Restaurants","https://www.yellowpages.com/san-jose-ca/american-restaurants","Caterers","https://www.yellowpages.com/san-jose-ca/caterers","","","Website","https://www.facebook.com/Siena-Bistro-101128829948775","View Menu","https://www.yellowpages.com/san-jose-ca/mip/siena-bistro-8468821#open-menu","Amenities:","[object Object]","[object Object]","[object Object]","Offers outdoor seating","Wheelchair accessible","[object Object]","Serves alcohol","[object Object]","[object Object]","(408) 271-0837","1359 Lincoln Ave","San Jose, CA 95125","$$","CLOSED NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l175790-t1-p17-rONUWK3TBFVRGS43UOJXQ====","[object Object]","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","22 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/raj-palace-1540437","","","62.","https://www.yellowpages.com/san-jose-ca/mip/raj-palace-1540437","Raj Palace","Indian Restaurants","https://www.yellowpages.com/san-jose-ca/indian-restaurants","Seafood Restaurants","https://www.yellowpages.com/san-jose-ca/seafood-restaurants","","","Website","http://www.raj-palace.com/","View Menu","https://www.yellowpages.com/san-jose-ca/mip/raj-palace-1540437#open-menu","Amenities:","[object Object]","[object Object]","[object Object]","Wheelchair accessible","Good for groups","[object Object]","Serves alcohol","[object Object]","[object Object]","(408) 238-2790","2860 Quimby Rd","San Jose, CA 95148","$","CLOSED NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l221521-t1-p17-rOJQWULLQMFWGCY3F","[object Object]","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","32 Years","in Business","https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-4.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/shiki-japanese-restaurant-3996136?lid=3996136#gallery","https://i3.ypcdn.com/blob/c5fbdac69eacf3782a062a166f08e12e08b7e3bf_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Shiki Japanese Restaurant - Japanese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/c5fbdac69eacf3782a062a166f08e12e08b7e3bf_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","63.","https://www.yellowpages.com/san-jose-ca/mip/shiki-japanese-restaurant-3996136","Shiki Japanese Restaurant","Japanese Restaurants","https://www.yellowpages.com/san-jose-ca/japanese-restaurants","Sushi Bars","https://www.yellowpages.com/san-jose-ca/sushi-bars","","","","","","","Amenities:","[object Object]","","","Serves alcohol","","[object Object]","","","","(408) 225-6454","6229 Santa Teresa Blvd","San Jose, CA 95119","$","CLOSED NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l453554-t1-p17-rONUGS23JFVVGC4DBNZSXGZJNOJSXG5DBOVZGC3TUFU4A====","[object Object]","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","31 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/bella-mia-restaurant-14393498?lid=14393498#gallery","https://i3.ypcdn.com/blob/817081af2ecb9aae44b218ac219943d862ed6fde_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Bella Mia Restaurant - Mediterranean Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/817081af2ecb9aae44b218ac219943d862ed6fde_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","64.","https://www.yellowpages.com/san-jose-ca/mip/bella-mia-restaurant-14393498","Bella Mia Restaurant","Mediterranean Restaurants","https://www.yellowpages.com/san-jose-ca/mediterranean-restaurants","Italian Restaurants","https://www.yellowpages.com/san-jose-ca/italian-restaurants","https://www.yellowpages.com/san-jose-ca/mip/bella-mia-restaurant-14393498#yp-rating","(1)","","","","","","","","","","","","","","","(408) 280-1993","58 S 1st St","San Jose, CA 95113","","OPEN NOW","[object Object]","My lawyer, Jeff L, kept telling me about this place so I had to check it out.I was very impressed. Bella Mia is probably one of the biggest restaurants in Downtown San Jose…","","","","","","",""
"https://www.yellowpages.com/san-jose-ca/mip/dive-bar-3529186","","","65.","https://www.yellowpages.com/san-jose-ca/mip/dive-bar-3529186","Dive Bar","Barbecue Restaurants","https://www.yellowpages.com/san-jose-ca/barbecue-restaurants","Bars","https://www.yellowpages.com/san-jose-ca/bars","","","Website","http://www.divebarnyc.com/","View Menu","https://www.yellowpages.com/san-jose-ca/mip/dive-bar-3529186#open-menu","Amenities:","[object Object]","[object Object]","[object Object]","Wheelchair accessible","Good for groups","[object Object]","Serves alcohol","[object Object]","[object Object]","(408) 288-5252","78 E Santa Clara St","San Jose, CA 95113","$$","OPEN NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l529003-t1-p17-rMRUXMZJNMJQXELJT","[object Object]","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","21 Years","in Business","https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/mandarin-gourmet-san-jose-5713092","","","66.","https://www.yellowpages.com/san-jose-ca/mip/mandarin-gourmet-san-jose-5713092","Mandarin Gourmet-San Jose","Asian Restaurants","https://www.yellowpages.com/san-jose-ca/asian-restaurants","Caterers","https://www.yellowpages.com/san-jose-ca/caterers","https://www.yellowpages.com/san-jose-ca/mip/mandarin-gourmet-san-jose-5713092#yp-rating","(1)","Website","http://www.mandaringourmet-sanjose.com/","View Menu","https://www.yellowpages.com/san-jose-ca/mip/mandarin-gourmet-san-jose-5713092#open-menu","Amenities:","[object Object]","[object Object]","[object Object]","Wheelchair accessible","Good for groups","[object Object]","Serves alcohol","[object Object]","[object Object]","(408) 281-8898","5560 Santa Teresa Blvd","San Jose, CA 95123","$$","OPEN NOW","[object Object]","I've been eating here for the last 25 years and it still tastes just as amazing as ever. I absolutely love this restaurant. I have tried Chinese food all over the state and…","","","","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","37 Years","in Business","https://i3.ypcdn.com/ypu/images/default-thumbnails/thumbnail-3.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/dac-phuc-restaurant-2390325?lid=2390325#gallery","https://i3.ypcdn.com/blob/92878201434de8d3a1b4d58e6a33fd49e0dfac2c_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Dac Phuc Restaurant - Vietnamese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/92878201434de8d3a1b4d58e6a33fd49e0dfac2c_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","67.","https://www.yellowpages.com/san-jose-ca/mip/dac-phuc-restaurant-2390325","Dac Phuc Restaurant","Vietnamese Restaurants","https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants","Take Out Restaurants","https://www.yellowpages.com/san-jose-ca/take-out-restaurants","","","","","View Menu","https://www.yellowpages.com/san-jose-ca/mip/dac-phuc-restaurant-2390325#open-menu","Amenities:","[object Object]","[object Object]","[object Object]","Wheelchair accessible","Good for groups","[object Object]","Serves alcohol","[object Object]","[object Object]","(408) 297-5517","198 W Santa Clara St","San Jose, CA 95113","$","CLOSED NOW","[object Object]","","","","","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","29 Years","in Business",""
"https://www.yellowpages.com/santa-clara-ca/mip/fiorillos-restaurant-543723401?lid=1002036770186#gallery","https://i3.ypcdn.com/blob/be5c901771c740d523a54c6c3c2833827f5ceabf_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Fiorillo's Restaurant - Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/be5c901771c740d523a54c6c3c2833827f5ceabf_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","68.","https://www.yellowpages.com/santa-clara-ca/mip/fiorillos-restaurant-543723401?lid=1002036770186","Fiorillo's Restaurant","Italian Restaurants","https://www.yellowpages.com/san-jose-ca/italian-restaurants","Take Out Restaurants","https://www.yellowpages.com/san-jose-ca/take-out-restaurants","https://www.yellowpages.com/santa-clara-ca/mip/fiorillos-restaurant-543723401?lid=1002036770186#yp-rating","(3)","Website","http://www.fiorillos.com/","","","Amenities:","[object Object]","[object Object]","[object Object]","Wheelchair accessible","Serves alcohol","","Takes reservations","","","(408) 984-0414","638 El Camino Real","Santa Clara, CA 95050","$","","","Went there 1st time for our company Xmas party.The food and service was top notchThe Chicken Marsala was incredible""","Order Online","http://redirect.singleapi.com/?trackingId=sp-l377909-t1-p17-rMZUW64TJNRWG64Y=","[object Object]","","with","Yellow Pages",""
"https://www.yellowpages.com/san-jose-ca/mip/mckee-dental-x-ray-1644098?lid=1002004596301","","","69.","https://www.yellowpages.com/san-jose-ca/mip/mckee-dental-x-ray-1644098?lid=1002004596301","McKee Dental X-Ray","Medical & Dental X-Ray Labs","https://www.yellowpages.com/san-jose-ca/medical-dental-x-ray-labs","Medical Imaging Services","https://www.yellowpages.com/san-jose-ca/medical-imaging-services","","44 Years","Website","http://www.mckeedentalxray.com/","","","","","","","","","","","","","(408) 251-5112","2344 McKee Rd Ste 30","San Jose, CA 95116","","CLOSED NOW","[object Object]","From Business: Locally owned and operated for 35 years, McKee Dental X-Ray has proudly served the San Jose area with highly renown quality imaging and excellence in diagnostic…","","","","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","with","in Business","https://i3.ypcdn.com/ypu/images/default-thumbnails/thumbnail-3.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/phi-hu-tiu-nam-vang-564535428?lid=1002081794302#gallery","https://i3.ypcdn.com/blob/08fd536c164f846c43803be653a605d43fefd0fe_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Phi Hu Tiu Nam Vang - Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/08fd536c164f846c43803be653a605d43fefd0fe_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","70.","https://www.yellowpages.com/san-jose-ca/mip/phi-hu-tiu-nam-vang-564535428?lid=1002081794302","Phi Hu Tiu Nam Vang","Asian Restaurants","https://www.yellowpages.com/san-jose-ca/asian-restaurants","Vietnamese Restaurants","https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants","","","Website","http://www.phihutieunamvang.com/","View Menu","https://www.yellowpages.com/san-jose-ca/mip/phi-hu-tiu-nam-vang-564535428?lid=1002081794302#open-menu","","","","","","","","","","","(408) 618-1966","2859 Senter Rd","San Jose, CA 95111","$$","CLOSED NOW","[object Object]","From Business: Welcome to Phi Hu Tieu Nam Vang, a Vietnamese restaurant. Situated on Senter between Tully and Capitol. Proudly serving the community with our exotic cuisine…","Order Online","http://redirect.singleapi.com/?trackingId=sp-l1819961-t1-p17-rOBUGSLLIOUWXI2LFOUWW4YLNFV3GC3TH","[object Object]","","with","Yellow Pages",""
"https://www.yellowpages.com/san-jose-ca/mip/lees-sandwiches-2785606?lid=2785606#gallery","https://i3.ypcdn.com/blob/92008a7e8072171f80f5485271617d5e368355e3_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Lee's Sandwiches - Sandwich Shops"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/92008a7e8072171f80f5485271617d5e368355e3_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","71.","https://www.yellowpages.com/san-jose-ca/mip/lees-sandwiches-2785606","Lee's Sandwiches","Sandwich Shops","https://www.yellowpages.com/san-jose-ca/sandwich-shops","Take Out Restaurants","https://www.yellowpages.com/san-jose-ca/take-out-restaurants","https://www.yellowpages.com/san-jose-ca/mip/lees-sandwiches-2785606#yp-rating","(1)","Website","http://leesandwiches.com/","","","Amenities:","[object Object]","[object Object]","[object Object]","Offers outdoor seating","Wheelchair accessible","[object Object]","Good for groups","[object Object]","[object Object]","(408) 286-8808","260 E Santa Clara St","San Jose, CA 95113","$","CLOSED NOW","[object Object]","I went back to try more, however this time my grilled chicken sandwich was still very dry.  It has the texture of jerked beef.  I chose the Teriyaki flavour, the added sugary…","Order Online","http://redirect.singleapi.com/?trackingId=sp-l389123-t1-p17-rNRSWK4ZNONQW4ZDXNFRWQLLTNBXXALJSG4======","[object Object]","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","76 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/race-street-seafood-kitchen-2803401","","","72.","https://www.yellowpages.com/san-jose-ca/mip/race-street-seafood-kitchen-2803401","Race Street Seafood Kitchen","Seafood Restaurants","https://www.yellowpages.com/san-jose-ca/seafood-restaurants","Take Out Restaurants","https://www.yellowpages.com/san-jose-ca/take-out-restaurants","","","","","View Menu","https://www.yellowpages.com/san-jose-ca/mip/race-street-seafood-kitchen-2803401#open-menu","","","","","","","","","","","(408) 287-6280","247 Race St","San Jose, CA 95126","$","CLOSED NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l247670-t1-p17-rOJQWGZJNON2HEZLFOQWXGZLBMZXW6ZBNNNUXIY3IMVXA====","[object Object]","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","55 Years","in Business","https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/amber-india-restaurant-465349237?lid=465349237#gallery","https://i3.ypcdn.com/blob/f886c84c31e682f801f695c36f20b28e2124e707_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Amber India Restaurant - Indian Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/f886c84c31e682f801f695c36f20b28e2124e707_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","73.","https://www.yellowpages.com/san-jose-ca/mip/amber-india-restaurant-465349237","Amber India Restaurant","Indian Restaurants","https://www.yellowpages.com/san-jose-ca/indian-restaurants","Family Style Restaurants","https://www.yellowpages.com/san-jose-ca/family-style-restaurants","https://www.yellowpages.com/san-jose-ca/mip/amber-india-restaurant-465349237#yp-rating","(2)","Website","http://www.amber-india.com/","View Menu","https://www.yellowpages.com/san-jose-ca/mip/amber-india-restaurant-465349237#open-menu","Amenities:","[object Object]","[object Object]","[object Object]","Offers outdoor seating","Wheelchair accessible","[object Object]","Has Wifi","[object Object]","[object Object]","(408) 637-4360","377 Santana Row Ste 1060","San Jose, CA 95128","$$","OPEN NOW","[object Object]","Great food! The atmosphere is beautiful and once you've eaten your fill, you can walk it off wandering around Santana Row. Great all around!""","Order Online","http://redirect.singleapi.com/?trackingId=sp-l345829-t1-p17-rMFWWEZLSFVUW4ZDJMEWXEZLTORQXK4TBNZ2C2MQ=","[object Object]","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","19 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/mudai-ethiopian-restaurant-452281259?lid=452281259#gallery","https://i3.ypcdn.com/blob/b7361ee94c36e7dc11691ce11dee3780302e1699_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Mudai Ethiopian Restaurant - African Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/b7361ee94c36e7dc11691ce11dee3780302e1699_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","74.","https://www.yellowpages.com/san-jose-ca/mip/mudai-ethiopian-restaurant-452281259","Mudai Ethiopian Restaurant","African Restaurants","https://www.yellowpages.com/san-jose-ca/african-restaurants","Take Out Restaurants","https://www.yellowpages.com/san-jose-ca/take-out-restaurants","https://www.yellowpages.com/san-jose-ca/mip/mudai-ethiopian-restaurant-452281259#yp-rating","(2)","Website","http://mudaiethiopian.com/","View Menu","https://www.yellowpages.com/san-jose-ca/mip/mudai-ethiopian-restaurant-452281259#open-menu","Amenities:","[object Object]","[object Object]","[object Object]","Good for groups","Has Wifi","[object Object]","Serves alcohol","[object Object]","[object Object]","(408) 292-2282","503 W San Carlos St","San Jose, CA 95126","$$","CLOSED NOW","[object Object]","Great customer service and delicious food. Their portion is also great...i recommend this place to get some good food.""","Order Online","http://redirect.singleapi.com/?trackingId=sp-l1301945-t1-p17-rNV2WIYLJFVZGK43UMF2XEYLOOQWTA===","[object Object]","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","20 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/cafe-stritch-475648200?lid=475648200#gallery","https://i3.ypcdn.com/blob/5c611eb5ae7f6943e2ae2bbe2f5eca05d67523cf_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Cafe Stritch - American Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/5c611eb5ae7f6943e2ae2bbe2f5eca05d67523cf_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","75.","https://www.yellowpages.com/san-jose-ca/mip/cafe-stritch-475648200","Cafe Stritch","American Restaurants","https://www.yellowpages.com/san-jose-ca/american-restaurants","Bars","https://www.yellowpages.com/san-jose-ca/bars","","","","","","","Amenities:","[object Object]","[object Object]","[object Object]","Offers outdoor seating","Wheelchair accessible","[object Object]","Has Wifi","[object Object]","[object Object]","(408) 280-6161","374 S 1st St","San Jose, CA 95113","$$","OPEN NOW","[object Object]","From Business: Casual dining. full bar, and world-class jazz club.Casual dining. full bar, and world-class jazz club.","","","","","","",""
"https://www.yellowpages.com/san-jose-ca/mip/three-flames-restaurant-6456263?lid=6456263#gallery","https://i3.ypcdn.com/blob/d75b286711affe6eda1daf8a6345a92a9b95bc1a_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Three Flames Restaurant - American Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/d75b286711affe6eda1daf8a6345a92a9b95bc1a_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","76.","https://www.yellowpages.com/san-jose-ca/mip/three-flames-restaurant-6456263","Three Flames Restaurant","American Restaurants","https://www.yellowpages.com/san-jose-ca/american-restaurants","Family Style Restaurants","https://www.yellowpages.com/san-jose-ca/family-style-restaurants","","","Website","http://www.3flamesrestaurant.com/","View Menu","https://www.yellowpages.com/san-jose-ca/mip/three-flames-restaurant-6456263#open-menu","Amenities:","[object Object]","[object Object]","[object Object]","Offers outdoor seating","Wheelchair accessible","[object Object]","Has Wifi","[object Object]","[object Object]","(408) 269-3133","1547 Meridian Ave","San Jose, CA 95125","$$$","OPEN NOW","[object Object]","From Business: For more than 25 years, Three Flames Restaurant & Banquets has been serving customers in the San Jose area. The restaurant serves a range of Continental cuisine…","Order Online","http://redirect.singleapi.com/?trackingId=sp-l470507-t1-p17-rORUHEZLFFVTGYYLNMVZS24TFON2GC5LSMFXHI===","[object Object]","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","44 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/bertucellis-la-villa-4447912?lid=4447912#gallery","https://i3.ypcdn.com/blob/ad8e49b6d8df43a0bb9790de231f5e9f1f74c854_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Bertucelli's La Villa - Delicatessens"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/ad8e49b6d8df43a0bb9790de231f5e9f1f74c854_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","77.","https://www.yellowpages.com/san-jose-ca/mip/bertucellis-la-villa-4447912","Bertucelli's La Villa","Delicatessens","https://www.yellowpages.com/san-jose-ca/delicatessens","Italian Restaurants","https://www.yellowpages.com/san-jose-ca/italian-restaurants","","","Website","http://www.wglavilla.com/","","","Amenities:","[object Object]","[object Object]","[object Object]","Offers outdoor seating","Wheelchair accessible","[object Object]","Serves alcohol","[object Object]","[object Object]","(408) 295-7851","1319 Lincoln Ave","San Jose, CA 95125","$$","CLOSED NOW","[object Object]","","","","","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","27 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/puerto-azul-restaurant-1160199?lid=1160199#gallery","https://i3.ypcdn.com/blob/271a264ce75874d7ac70f2e8637e0cdae82a8486_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Puerto Azul Restaurant - Family Style Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/271a264ce75874d7ac70f2e8637e0cdae82a8486_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","78.","https://www.yellowpages.com/san-jose-ca/mip/puerto-azul-restaurant-1160199","Puerto Azul Restaurant","Family Style Restaurants","https://www.yellowpages.com/san-jose-ca/family-style-restaurants","Caterers","https://www.yellowpages.com/san-jose-ca/caterers","https://www.yellowpages.com/san-jose-ca/mip/puerto-azul-restaurant-1160199#yp-rating","(3)","","","View Menu","https://www.yellowpages.com/san-jose-ca/mip/puerto-azul-restaurant-1160199#open-menu","Amenities:","[object Object]","[object Object]","[object Object]","Offers outdoor seating","Wheelchair accessible","[object Object]","Serves alcohol","[object Object]","[object Object]","(408) 297-1300","1072 Lincoln Ave","San Jose, CA 95125","$$","CLOSED NOW","[object Object]","This is some of the best and most authentic Mexican food I've ever had!""","Order Online","http://redirect.singleapi.com/?trackingId=sp-l514801-t1-p17-rOB2WK4TUN4WWC6TVNQWXEZLTORQXK4TBNZ2C2MQ=","[object Object]","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","23 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/lemon-grass-restaurant-14886941","","","79.","https://www.yellowpages.com/san-jose-ca/mip/lemon-grass-restaurant-14886941","Lemon Grass Restaurant","Family Style Restaurants","https://www.yellowpages.com/san-jose-ca/family-style-restaurants","","","","","","","View Menu","https://www.yellowpages.com/san-jose-ca/mip/lemon-grass-restaurant-14886941#open-menu","","","","","","","","","","","(408) 288-9771","1143 Story Rd Ste 100","San Jose, CA 95122","","CLOSED NOW","[object Object]","","","","","","","","https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/nicks-pizza-italian-restaurant-2690951?lid=2690951#gallery","https://i3.ypcdn.com/blob/32377a8eef7914bf9179905e512438ff3c3e7caf_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Nick's Pizza &amp; Italian Restaurant - Pizza"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/32377a8eef7914bf9179905e512438ff3c3e7caf_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","80.","https://www.yellowpages.com/san-jose-ca/mip/nicks-pizza-italian-restaurant-2690951","Nick's Pizza & Italian Restaurant","Pizza","https://www.yellowpages.com/san-jose-ca/pizza","Italian Restaurants","https://www.yellowpages.com/san-jose-ca/italian-restaurants","https://www.yellowpages.com/san-jose-ca/mip/nicks-pizza-italian-restaurant-2690951#yp-rating","(1)","Website","http://www.italian-specialtiesinc.com/","","","Amenities:","[object Object]","[object Object]","","Wheelchair accessible","Serves alcohol","[object Object]","","[object Object]","","(408) 286-9710","354 E Santa Clara St","San Jose, CA 95113","","CLOSED NOW","[object Object]","my family and i were in the mood for italian but couldnt find a good place to eat, we past by nicks three times and we finally stopped. when we walked in it seemed sketchy but…","","","","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","24 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/kahooramen-1314514?lid=1314514#gallery","https://i3.ypcdn.com/blob/7043f3adf5ff01d62308158b53e3a95fd59108d7_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Kahooramen - Japanese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/7043f3adf5ff01d62308158b53e3a95fd59108d7_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","81.","https://www.yellowpages.com/san-jose-ca/mip/kahooramen-1314514","Kahooramen","Japanese Restaurants","https://www.yellowpages.com/san-jose-ca/japanese-restaurants","Chinese Restaurants","https://www.yellowpages.com/san-jose-ca/chinese-restaurants","https://www.yellowpages.com/san-jose-ca/mip/kahooramen-1314514#yp-rating","(1)","Website","https://www.facebook.com/Kahoo-Ramen-120340234648920/?ref=page_internal","","","Amenities:","[object Object]","[object Object]","","Wheelchair accessible","Serves alcohol","[object Object]","","[object Object]","","(408) 255-8243","4330 Moorpark Ave","San Jose, CA 95129","$$","OPEN NOW","[object Object]","","","","","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","17 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/happi-house-restaurant-20215551?lid=20215551#gallery","https://i3.ypcdn.com/blob/afac81256991215561a5047b1bc90ec101eb5c08_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Happi House Restaurant - Japanese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/afac81256991215561a5047b1bc90ec101eb5c08_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","82.","https://www.yellowpages.com/san-jose-ca/mip/happi-house-restaurant-20215551","Happi House Restaurant","Japanese Restaurants","https://www.yellowpages.com/san-jose-ca/japanese-restaurants","Family Style Restaurants","https://www.yellowpages.com/san-jose-ca/family-style-restaurants","","","Website","http://www.happihouse.com/","View Menu","https://www.yellowpages.com/san-jose-ca/mip/happi-house-restaurant-20215551#open-menu","Amenities:","[object Object]","[object Object]","","Wheelchair accessible","Good for groups","[object Object]","","[object Object]","","(408) 984-4806","397 Saratoga Ave","San Jose, CA 95129","$","OPEN NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l316842-t1-p17-rNBQXA4DJFVUG65LTMUWXEZLTORQXK4TBNZ2C2MY=","[object Object]","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","45 Years","in Business",""
